,title,artist,af_score,review_date,pf_score,best_new_music,author,pub_date,id,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,date
272,"hurry up, we're dreaming",m83,4.0,2011-10-23,9.1,1.0,ian cohen,2011-10-17,6EB14IXV5oyOiItGBv7mtG,200603.27272727274,48.22727272727273,0.3453181818181818,0.23630476363636363,0.5561818181818182,0.34373699090909093,0.21926818181818183,-9.535772727272727,0.04382727272727272,1318809600.0
273,hymns,bloc party,6.0,2016-02-03,5.0,0.0,jazz monroe,2016-01-27,01XaCQRLZ4Vtbi4sptddif,260093.81818181818,31.636363636363637,0.6493636363636364,0.16991636363636362,0.46545454545454545,0.012622436363636363,0.12527272727272729,-10.07490909090909,0.03959090909090909,1454025600.0
274,hyperview,title fight,4.0,2015-01-28,7.6,0.0,zoe camp,2015-02-11,1xRsnyytuSTf1rIxWV8m2r,191242.1,44.9,0.3941,0.10119374699999999,0.8126,0.55537,0.20733000000000001,-5.439,0.052180000000000004,1422921600.0
275,i aka i,ash koosha,6.0,2016-04-06,7.5,0.0,andrew gaerig,2016-04-06,7JOhVQCSuGJ7kHiNM98Fwh,175461.86666666667,4.133333333333334,0.39166666666666666,0.178068,0.6851333333333333,0.500038,0.17026666666666665,-8.012466666666667,0.16823333333333332,1459468800.0
276,i bet on sky,dinosaur jr.,7.0,2012-09-20,7.9,0.0,brandon stosuy,2012-09-21,0X4w8LugnMRCXRq2Ux92zR,282491.6,18.9,0.2556,0.11056200000000001,0.9571,0.27552000000000004,0.20620000000000002,-4.3131,0.12103,1347926400.0
277,i know what love isn't,jens lekman,7.0,2012-09-06,7.7,0.0,lindsay zoladz,2012-09-07,5KS4saf2f8QiyWlCHC2nO9,228562.3,16.5,0.6261,0.42115,0.46173000000000003,0.124226737,0.08943,-10.232,0.03221,1346716800.0
278,"i like it when you sleep, for you are so beautiful yet so unaware of it",the 1975,4.0,2016-03-09,6.5,0.0,laura snapes,2016-02-25,5CaaORpJt5cmmTK7KDdX82,261420.42105263157,23.842105263157894,0.539,0.36129947368421056,0.5793842105263158,0.14256103315789473,0.17643684210526317,-8.458315789473684,0.05124736842105263,1456444800.0
279,"i love you, honeybear",father john misty,8.0,2015-02-11,8.8,1.0,mike powell,2015-02-09,4vTEFCLgDEgKIQXTrsmS6F,245003.27272727274,44.81818181818182,0.42999999999999994,0.4288072727272727,0.5840000000000001,0.017506236363636365,0.18524545454545455,-7.67409090909091,0.04057272727272727,1423526400.0
280,i never learn,lykke li,6.0,2014-05-09,8.4,1.0,ian cohen,2014-05-05,4fGqfyineAZmulNxgitERh,219601.77777777778,40.666666666666664,0.42800000000000005,0.35298888888888885,0.5156666666666667,0.013180666666666667,0.1458,-6.401888888888889,0.03175555555555556,1398384000.0
281,i'm with you,red hot chili peppers,5.0,2011-08-30,4.0,0.0,ian cohen,2011-09-01,5wZtSIvijWCMc1vlPFqAyB,254534.92857142858,52.214285714285715,0.5610714285714286,0.0515925,0.8624285714285714,0.0010780185714285714,0.1878142857142857,-3.1887142857142856,0.05621428571428572,1314576000.0
282,idle labor,craft spells,8.0,2011-03-27,7.7,0.0,ian cohen,2011-04-07,3BTFGccaSVYAHsgBTOL423,201461.63636363635,33.45454545454545,0.5854545454545454,0.05311,0.7812727272727272,0.5382772636363636,0.2487181818181818,-6.613636363636363,0.03481818181818182,1300752000.0
283,if,paul de jong,7.0,2015-04-29,7.2,0.0,nina corcoran,2015-04-28,2NCau4QJpaWLAibVBmHU5J,203876.41666666666,4.666666666666667,0.42524999999999996,0.7018491666666667,0.4274166666666666,0.60417765,0.17045,-16.74983333333333,0.06863333333333334,1430179200.0
284,if there's a hell below,black milk,6.0,2014-11-03,7.3,0.0,clayton purdom,2014-10-27,7IoqPPJ57314tLREX9zkHm,267234.5833333333,22.333333333333332,0.6254166666666666,0.18375833333333333,0.72525,0.07986075,0.3119166666666667,-7.59425,0.20494166666666666,1414454400.0
285,ii,makthaverskan,7.0,2013-04-12,7.5,0.0,ian cohen,2014-05-07,4KtYIeMeYO99ZoWysp7x82,217104.88888888888,14.777777777777779,0.2730111111111111,0.007516555555555556,0.7631111111111112,0.3201567222222222,0.17400000000000002,-5.648444444444444,0.042944444444444445,1392681600.0
286,ii,unknown mortal orchestra,7.0,2013-02-07,7.3,0.0,ian cohen,2013-02-05,2UrexGLK8RBKbv07j7ui19,242919.5,46.4,0.5843,0.25231970000000004,0.557,0.4415217,0.16085,-11.3698,0.09169000000000001,1360022400.0
287,immunity,jon hopkins,8.0,2013-06-17,8.5,1.0,brian howe,2013-06-06,0Zpht5ek9rMGsGB5IYPjlz,419382.25,28.833333333333332,0.6439166666666667,0.35675000000000007,0.5732499999999999,0.7416766666666667,0.13150833333333334,-12.196916666666667,0.13134166666666666,1370217600.0
288,in colour,jamie xx,7.0,2015-06-07,9.3,1.0,mark richardson,2015-06-01,2ObJQuucr37qoW0XuWWZVL,233015.36363636365,13.727272727272727,0.6166363636363636,0.4256,0.5445454545454546,0.6641790909090909,0.2630909090909091,-12.05109090909091,0.07537272727272727,1435708800.0
289,in conflict,owen pallett,7.0,2014-05-29,8.0,0.0,jayson greene,2014-05-26,2RFBLp1dEypZSWRZislEEx,229324.6923076923,5.384615384615385,0.45853846153846156,0.6304076923076922,0.5105384615384616,0.2250588769230769,0.25086153846153847,-10.286615384615384,0.04156923076923077,1401148800.0
290,in evening air,future islands,7.0,2010-09-19,7.6,0.0,zach kelly,2010-05-06,0bVZZUftetJmkK0Ms8S6Z0,240365.55555555556,38.666666666666664,0.4128,0.34262333333333334,0.6645555555555556,0.7283555555555555,0.3645333333333334,-8.069444444444445,0.046933333333333334,1272931200.0
291,in love with oblivion,crystal stilts,8.0,2011-04-14,7.9,0.0,larry fitzmaurice,2011-04-14,7h6DMObElPWC73Kev3uo6I,238552.45454545456,11.636363636363637,0.2656363636363636,0.0011096845454545456,0.8628181818181818,0.6486090909090909,0.209,-3.3318181818181816,0.05191818181818182,1302566400.0
292,in our heads,hot chip,7.0,2012-06-29,8.0,0.0,larry fitzmaurice,2012-06-11,0m9sCcxZ4yjQM4OedG9p8M,310163.0909090909,26.90909090909091,0.6789090909090909,0.14997272727272729,0.705,0.03905204545454546,0.1168090909090909,-6.132181818181819,0.03445454545454545,1339459200.0
293,indicud,kid cudi,2.0,2013-04-20,4.0,0.0,corban goble,2013-05-09,262o5a05pMUDSV2uzo5EwQ,236273.05555555556,50.27777777777778,0.6365000000000001,0.18769066666666667,0.7927222222222222,0.1757239611111111,0.2568,-5.975833333333333,0.1459777777777778,1365724800.0
294,indigo child,raury,4.0,2014-08-27,6.5,0.0,corban goble,2014-09-03,3HVk2UGwXUfE51s1MmPzrL,240846.33333333334,30.833333333333332,0.6058333333333333,0.12168000000000001,0.555,0.078861105,0.19733333333333333,-9.649666666666667,0.07703333333333333,1424736000.0
295,indigoism,the underachievers,7.0,2013-02-11,8.0,0.0,craig jenkins,2013-02-12,1TY0NtKyJMihVfQnLS0Rqj,203969.0,12.352941176470589,0.6004117647058824,0.20482117647058823,0.7899411764705883,5.0363529411764704e-05,0.14768823529411765,-5.5286470588235295,0.2675705882352941,1374192000.0
296,innerspeaker,tame impala,6.0,2010-06-01,8.5,1.0,zach kelly,2010-05-28,5RA5hhLlbw31QfQRX11pwo,287591.2727272727,48.09090909090909,0.42563636363636365,0.15916454545454545,0.825,0.1881749090909091,0.21237272727272727,-5.374636363636363,0.059509090909090914,1274400000.0
297,innocence is kinky,jenny hval,7.0,2013-04-30,7.8,0.0,stephen m. deusner,2013-05-31,5p1eGQtdHsCkQ0cmbj31Vt,228718.63636363635,13.727272727272727,0.2972727272727273,0.6351636363636364,0.4117272727272727,0.026656125454545453,0.1766090909090909,-9.663272727272727,0.03901818181818182,1366329600.0
298,innocence reaches,of montreal,5.0,2016-09-08,6.3,0.0,evan rytlewski,2016-08-11,0UmU9BNIVodKSXeHumiP2Q,282680.75,22.583333333333332,0.5595,0.07782858333333334,0.7475,0.15327945333333334,0.19874166666666668,-6.154083333333333,0.038141666666666664,1470960000.0
299,innocent country,quelle chris,7.0,2015-07-24,6.9,0.0,marcus j. moore,2015-07-14,1rkcu5nUwSJymCZtjii0kh,164481.83333333334,11.666666666666666,0.5207499999999999,0.2838,0.6000833333333334,0.11841984333333333,0.217375,-9.39,0.26888333333333336,1436486400.0
300,instrumental tourist,tim hecker,5.0,2012-11-25,7.5,0.0,mark richardson,2012-11-30,7qlpWACFFeDQW5rIbxQZo4,272893.9166666667,6.916666666666667,0.201875,0.5199600166666667,0.3132416666666667,0.56350855,0.17656666666666665,-12.597666666666667,0.038733333333333335,1353369600.0
301,into the future,bad brains,3.0,2012-11-26,5.9,0.0,jayson greene,2012-11-28,0WytQ4hdK2ku7FwbuX9mvO,175084.84615384616,8.153846153846153,0.459,0.008915395384615384,0.8297692307692307,0.2835425384615385,0.23126153846153846,-5.725307692307693,0.12267692307692307,1353369600.0
302,is the is are,diiv,6.0,2016-02-04,8.1,0.0,ian cohen,2016-02-02,3fSqRdxX8lh5nZHjgzEGl1,223957.82352941178,36.8235294117647,0.4973529411764706,0.05220665352941176,0.8340000000000001,0.8681764705882353,0.12453529411764708,-6.438235294117647,0.04207058823529412,1454630400.0
303,isam,amon tobin,7.0,2011-05-16,5.9,0.0,andrew gaerig,2011-06-09,5MN3E6yA4o9tSEQmVoJImZ,252578.5,0.5,0.38083333333333336,0.3394083333333333,0.5556666666666666,0.24241083333333333,0.21545,-8.963083333333334,0.175275,1303257600.0
304,it's album time,todd terje,6.0,2014-04-10,8.7,1.0,mike powell,2014-04-07,4pefQ21iSk8hdnxw3WSB5Y,296321.9166666667,41.25,0.6436666666666667,0.10015741666666667,0.8128333333333333,0.7285166666666667,0.249175,-10.045083333333332,0.041591666666666666,1396828800.0
305,iv,badbadnotgood,7.0,2016-07-15,7.1,0.0,kevin lozano,2016-07-19,68HLpLmCtvFKUqwQpUCqwn,273420.2727272727,45.90909090909091,0.4671818181818182,0.4164747818181818,0.5525454545454546,0.6256801227272727,0.1279909090909091,-7.7343636363636366,0.05752727272727273,1467936000.0
306,iv,black mountain,7.0,2016-03-30,7.5,0.0,stuart berman,2016-03-31,5xurY94hAr9tMyeMOJM3j7,337468.8,12.8,0.3525,0.12140789999999999,0.6014999999999999,0.29172511,0.13842,-8.6996,0.034820000000000004,1459468800.0
307,james blake,james blake,7.0,2011-02-09,9.0,1.0,grayson currin,2011-02-09,4L9qXAXmnMEIvnvG8xon3F,217236.63157894736,32.36842105263158,0.52,0.8250000000000001,0.2385805263157895,0.26503268315789474,0.13178421052631578,-14.860105263157894,0.09598947368421053,1293840000.0
308,jessica rabbit,sleigh bells,7.0,2016-12-01,5.9,0.0,evan rytlewski,2016-11-08,3AgkcecD3fx4iq9KQjGbqE,184733.7857142857,14.0,0.47414285714285714,0.06956714285714286,0.7762142857142857,0.08627729428571429,0.18713571428571427,-4.839071428571429,0.08509285714285715,1478822400.0
309,jiaolong,daphni,6.0,2012-10-19,7.5,0.0,andrew gaerig,2012-10-16,4MLv6PbCID5my2Dtya3iUd,319515.1111111111,25.77777777777778,0.7402222222222222,0.07049755555555555,0.7584444444444445,0.6686733333333333,0.21562222222222222,-7.892333333333334,0.0701888888888889,1349654400.0
310,joanne,lady gaga,6.0,2016-10-25,6.9,0.0,amanda petrusich,2016-10-25,0akg3PQJSnnYsFSS0Qmizu,203201.5,20.214285714285715,0.6029285714285715,0.21360071428571428,0.5807857142857143,6.2445e-05,0.19750714285714285,-7.52792857142857,0.05770714285714285,1477008000.0
311,julia with blue jeans on,moonface,7.0,2013-11-21,7.7,0.0,paul thompson,2013-11-12,2tz0aMsdB042gCLfFuKy86,292721.1,3.2,0.41319999999999996,0.9186,0.2859,0.15786895,0.12057999999999999,-12.5212,0.03957,1383004800.0
312,junk,m83,3.0,2016-04-17,6.8,0.0,t. cole rachel,2016-04-11,0iSRofVrTOCOs841JkSgwk,223009.53333333333,35.0,0.45233333333333337,0.24408906666666666,0.5433333333333333,0.3897406666666667,0.10319333333333333,-8.4176,0.0342,1460073600.0
313,kaleidoscope dream,miguel,6.0,2012-12-10,8.4,1.0,andrew ryce,2012-10-04,0vlIws8YGMQAbMEkubJgAP,230516.0,20.818181818181817,0.5620909090909091,0.13285181818181818,0.5504545454545454,0.0019097045454545452,0.2349181818181818,-7.941999999999999,0.07088181818181818,1349136000.0
314,kaputt,destroyer,9.0,2011-01-25,8.8,1.0,mark richardson,2011-01-24,3yy32elu0ZXO6xq2bTuhmU,334208.44444444444,29.77777777777778,0.6454444444444445,0.07137111111111111,0.5574444444444444,0.11308111111111112,0.14758888888888888,-8.931333333333335,0.036166666666666666,1308009600.0
315,keep you,pianos become the teeth,4.0,2014-11-12,7.3,0.0,ian cohen,2014-11-03,6FIG1qaWuCW4SiY2EtLJE7,260875.7,28.9,0.4824,0.198249,0.6804,0.1496945,0.13174999999999998,-7.794,0.040870000000000004,1414368000.0
316,key markets,sleaford mods,8.0,2015-07-29,7.5,0.0,douglas wolk,2015-07-10,5v5XTM8IhfQUzKgaarEpPK,197281.83333333334,26.166666666666668,0.8285,0.37559925,0.703,0.017781775000000003,0.165575,-7.528833333333334,0.1278,1437696000.0
317,key to the kuffs,jj doom,6.0,2012-08-20,7.3,0.0,nate patrin,2012-08-29,3vfJIvgaDgTQ30UbkgIdpi,168405.46666666667,29.133333333333333,0.5428,0.16047266666666668,0.6753333333333333,0.04889525266666666,0.30143333333333333,-8.939533333333333,0.29613333333333336,1345420800.0
318,kill for love,chromatics,4.0,2012-04-07,8.7,1.0,marc hogan,2012-04-03,2Fp5KBgyC0ac2oitVlsJhY,290821.0,30.75,0.5514375,0.43109025,0.60463125,0.468501875,0.17203125,-9.146875,0.0412125,1332720000.0
319,kin,iamamiwhoami,8.0,2012-06-12,7.6,0.0,katherine st. asaph,2012-09-20,7sesJWlrUqCozeKArxQa8i,290134.44444444444,3.7777777777777777,0.46111111111111114,0.08623524777777777,0.6763333333333333,0.7483333333333334,0.25391111111111114,-7.202111111111112,0.04526666666666666,1339459200.0
320,king of the beach,wavves,8.0,2010-07-01,8.4,1.0,ian cohen,2010-07-01,3hyfHeK3Pnx0QqK3HkxkTQ,180662.45454545456,5.363636363636363,0.37363636363636366,0.0034638,0.8591818181818183,0.04410298181818181,0.23636363636363636,-3.8044545454545458,0.0929818181818182,1289779200.0
321,king remembered in time,big k.r.i.t.,7.0,2013-04-15,6.8,0.0,mike madden,2013-04-23,5H0INJICrck7zfFY0ELbiR,216197.57142857142,28.357142857142858,0.6877142857142857,0.170845,0.671,9.628571428571428e-07,0.28795,-7.460714285714286,0.14451428571428573,1628812800.0
322,kintsugi,death cab for cutie,5.0,2015-04-15,5.5,0.0,ian cohen,2015-04-02,6BK3muExDOuk0VnyMn9NVw,245876.0909090909,42.90909090909091,0.5934545454545455,0.24452063636363636,0.6699909090909091,0.06032907818181818,0.12048181818181819,-8.920545454545454,0.037409090909090906,1427414400.0
323,kiss land,the weeknd,5.0,2013-09-17,6.2,0.0,ian cohen,2013-09-09,522VpsDblCDf3rMSnDU4tZ,333989.0,17.0,0.5446,0.168622,0.6975,0.043146007,0.18585999999999997,-7.243399999999999,0.08688,1378684800.0
324,konnichiwa,skepta,7.0,2016-05-13,7.8,0.0,kevin lozano,2016-05-14,6s4vWWWxNrGcKhrOFYRZzk,221147.0,51.166666666666664,0.7091666666666666,0.16601583333333333,0.6626666666666666,0.0005456833333333333,0.2379416666666667,-7.94575,0.3150833333333333,1462492800.0
325,kunk,dope body,7.0,2015-08-26,7.0,0.0,jes skolnik,2015-09-17,76CencHDvTov03OpRLqmVt,193683.7,3.2,0.3347,0.026240999999999997,0.841,0.44663262000000004,0.26884,-7.714499999999999,0.10613999999999998,1440720000.0
326,la di da di,battles,6.0,2015-09-17,7.5,0.0,brandon stosuy,2015-10-02,5EKVDFC9xHXLrT90ym194g,246697.33333333334,21.166666666666668,0.6759166666666667,0.3712041666666666,0.7541666666666668,0.80275,0.11969166666666668,-8.355500000000001,0.0705,1442534400.0
327,la isla bonita,deerhoof,7.0,2014-11-04,7.6,0.0,sasha geffen,2014-11-07,12xPyw4CTUngQswWwCMEuu,191375.5,4.4,0.48040000000000005,0.117802,0.7528,0.404601,0.271,-7.492399999999999,0.05550999999999999,1415318400.0
328,lantern,hudson mohawke,5.0,2015-06-17,7.4,0.0,craig jenkins,2015-06-15,7mtm4xAnyC2dR4kzesUjco,203137.7142857143,1.3571428571428572,0.4382142857142857,0.14628100000000002,0.6472142857142857,0.26707585714285714,0.25655,-8.500285714285713,0.07122142857142857,1434326400.0
329,lasers,lupe fiasco,3.0,2011-03-07,3.0,0.0,ian cohen,2011-03-16,4Um8wMKUXteqtUlFelOHrg,239098.66666666666,19.666666666666668,0.5790833333333333,0.0807,0.8289166666666666,1.6585833333333333e-05,0.24468333333333334,-4.740666666666667,0.10343333333333334,1299456000.0
330,late knight special,kirk knight,5.0,2015-11-02,6.4,0.0,matthew strauss,2015-11-06,0tgsKtPUT3rfzQVyppbra2,229911.66666666666,30.166666666666668,0.6075,0.24179833333333334,0.71,2.665666666666667e-05,0.26571666666666666,-6.1844166666666665,0.26882500000000004,1446163200.0
331,latin,holy fuck,7.0,2010-05-10,7.8,0.0,joe tangari,2010-05-14,45nMlmlIPPDVWSCDwdvCB9,255669.11111111112,14.555555555555555,0.5103222222222222,0.06792,0.8084333333333333,0.8702222222222222,0.10007777777777777,-5.661888888888889,0.06403333333333333,1273536000.0
332,lawless darkness,watain,6.0,2010-09-06,6.2,0.0,tom breihan,2010-10-15,2pQr4wN4SN9Ax3gdXDhrRz,441259.6,26.3,0.13947,7.234999999999999e-06,0.9177,0.8693,0.28447,-6.321,0.1024,1262304000.0
333,lazaretto,jack white,5.0,2014-06-11,7.1,0.0,stephen m. deusner,2014-06-09,36LXzRarDP8TU8K0REGpt6,213895.36363636365,42.36363636363637,0.42590909090909096,0.34662727272727273,0.6238181818181818,0.0144982,0.17439090909090907,-9.101909090909091,0.058018181818181816,1402358400.0
334,leave me alone,hinds,6.0,2016-01-13,7.5,0.0,quinn moreland,2016-01-05,2ajBBROTt3f7fiFiPkPNyE,195000.64285714287,3.2857142857142856,0.3707142857142857,0.26677871428571426,0.6808571428571428,0.11852388714285714,0.1740142857142857,-3.8242857142857143,0.03787142857142857,1456876800.0
335,lese majesty,shabazz palaces,5.0,2014-07-25,8.2,0.0,craig jenkins,2014-07-28,7t2G7ba8kNZV9a4GDVBeva,150010.27777777778,19.055555555555557,0.5555,0.2713088888888889,0.4850555555555556,0.18206134277777777,0.26208888888888887,-13.003833333333333,0.2045611111111111,1406592000.0
336,let england shake,pj harvey,8.0,2011-02-24,8.8,1.0,scott plagenhoef,2011-02-15,2f8Rfpdol5jrJe3OL4YH6k,198441.84615384616,23.076923076923077,0.5186923076923077,0.35143615384615384,0.492,0.061947484615384615,0.14743846153846155,-10.468461538461538,0.036,1297728000.0
337,life is good,nas,4.0,2012-07-17,8.3,1.0,jayson greene,2012-07-20,4tpG2K3nqcrFNGBikX3dc0,239620.68421052632,27.263157894736842,0.5486315789473684,0.1802636842105263,0.8338947368421052,0.0,0.21599473684210527,-5.261894736842105,0.2407,1342483200.0
338,life of pause,wild nothing,5.0,2016-03-03,6.5,0.0,quinn moreland,2016-02-18,6j4mH3Dkr5CyYGE93eDuhd,271232.36363636365,21.09090909090909,0.485,0.0876676909090909,0.8119090909090908,0.3475580818181818,0.18674545454545452,-6.519636363636365,0.04075454545454546,1455840000.0
339,lifer,dope body,8.0,2014-10-25,6.9,0.0,jason heller,2014-10-29,5xpopBRSgANe92CtdqS9SE,242924.45454545456,4.636363636363637,0.28681818181818186,0.004463998181818182,0.8740000000000001,0.5031618181818182,0.3094818181818182,-4.581818181818182,0.0774,1413849600.0
340,light up gold,parquet courts,7.0,2012-08-14,8.0,0.0,paul thompson,2013-01-14,1aYXn1WnQWLTmOpQtKVeYJ,132907.33333333334,22.933333333333334,0.37106666666666666,0.24037333333333333,0.7075166666666667,0.4400226133333333,0.30533333333333335,-8.5222,0.049,1358208000.0
341,lisbon,the walkmen,5.0,2010-09-14,8.6,1.0,tom breihan,2010-09-13,2Ihp7DLlTUPB0GYElR2oL9,245620.9411764706,9.235294117647058,0.41911764705882354,0.2646632352941176,0.48131176470588233,0.09292928588235294,0.1847705882352941,-11.198058823529413,0.0382764705882353,1315180800.0
342,live music,the strange boys,7.0,2011-11-03,6.2,0.0,stephen m. deusner,2011-12-09,5YL1SE9jrofXksXXDI9saw,198843.5,11.5,0.4615714285714286,0.46672214285714286,0.5094285714285715,0.19705594285714284,0.13770714285714286,-9.469999999999999,0.0356,1319414400.0
343,local business,titus andronicus,6.0,2012-11-07,7.0,0.0,ian cohen,2012-10-24,6th3oeAZ3pPpB9hjsSLpkU,296692.9,16.3,0.39249999999999996,0.13667,0.7952,0.1470719,0.19424999999999998,-4.739,0.06909,1350864000.0
344,locked down,dr. john,7.0,2012-04-11,7.5,0.0,stephen m. deusner,2012-04-03,2HhSjSa5X3TQSIkS4CpFyu,255117.1,28.0,0.4812,0.46979999999999994,0.8013999999999999,0.1325849,0.16695,-6.5572,0.10601000000000001,1333065600.0
345,lonerism,tame impala,8.0,2012-10-10,9.0,1.0,ian cohen,2012-10-08,2PYZRakUH5TdOHjGKqKtWv,253802.76923076922,8.692307692307692,0.4104615384615385,0.2550684615384615,0.8234615384615385,0.23884384615384613,0.2424076923076923,-4.734076923076923,0.05765384615384615,1325376000.0
346,lord steppington,step brothers,8.0,2014-02-13,7.3,0.0,jonah bromwich,2014-01-24,2HIcFPC3pignOHa3HZKXMY,208677.7142857143,1.2142857142857142,0.47514285714285714,0.26854285714285714,0.8564285714285714,0.0014571428571428572,0.3777857142857143,-5.314928571428572,0.395,1390262400.0
347,lost in the dream,the war on drugs,7.0,2014-03-24,8.8,1.0,stuart berman,2014-03-18,51VxHZphGLsI7aUPqIkJaz,363991.6,53.0,0.4546,0.35631899999999994,0.6072,0.36955,0.182,-9.0642,0.03364,1395100800.0
348,lost themes,john carpenter,7.0,2015-02-04,7.6,0.0,aaron leitko,2015-02-05,0RvpicJFMbX7pNWFG6MCe9,315428.13333333336,23.333333333333332,0.38186666666666663,0.24743006666666664,0.558,0.7875268666666667,0.12006666666666667,-9.512866666666667,0.03763333333333333,1422921600.0
